section,page_title,page_url,source_file,link_url,link_text,http_status,reason,wayback_url,wayback_timestamp,wayback_status
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/index.html,Office of History of the National Institutes of Health,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200507131519/https://history.nih.gov/index.html,20200507131519,found
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/exhibits/history/,*A Short History of the National Institutes of Health*,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200811194913/https://history.nih.gov/exhibits/history/,20200811194913,found
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/museum/virtual.html,Over a dozen online exhibits,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200507124828/https://history.nih.gov/museum/virtual.html,20200507124828,found
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/museum/virtual_instruments.html,Medical Instruments from 1945–1965,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200507151124/https://history.nih.gov/museum/virtual_instruments.html,20200507151124,found
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/exhibits/nirenberg/index.htm,Deciphering the Genetic Code,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200507145509/https://history.nih.gov/exhibits/nirenberg/index.htm,20200507145509,found
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/exhibits/Bartner/index.html,history of medical illustration,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200507150927/https://history.nih.gov/exhibits/Bartner/index.html,20200507150927,found
history-content,National Institutes of Health,/history-content/national-resources/21784,history-content/national-resources/national-institutes-of-health-21784.md,http://history.nih.gov/museum/education.html,Education,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.mnh.si.edu/exhibits/virtual.html,virtual exhibits,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160206055922/http://www.mnh.si.edu/exhibits/virtual.html,20160206055922,found
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.nmnh.si.edu/naa/fletcher/fletcher.htm,Camping With the Sioux: Fieldwork Diary of Alice Cunningham Fletcher,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130923162306/http://www.nmnh.si.edu/naa/fletcher/fletcher.htm,20130923162306,found
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://wintercounts.si.edu/,Lakota Winter Counts,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20220525001944/http://wintercounts.si.edu/,20220525001944,found
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.mnh.si.edu/education/lc/lcmapping/,Lewis and Clark: Mapping the West,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160121205031/http://www.mnh.si.edu/education/lc/lcmapping/,20160121205031,found
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.mnh.si.edu/education/lessonplans.html,lesson plans,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160121201513/http://www.mnh.si.edu/education/lessonplans.html,20160121201513,found
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.mnh.si.edu/education/teachersandclassrooms.html,teacher and classroom resources,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.mnh.si.edu/education/teacher_workshops.html,"databases, including the museum collections.

[Workshops",CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160121212135/http://www.mnh.si.edu/education/teacher_workshops.html,20160121212135,found
history-content,National Museum of Natural History,/history-content/national-resources/23588,history-content/national-resources/national-museum-of-natural-history-23588.md,http://www.mnh.si.edu/education/fieldtrip.html,field trip,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20160121201246/http://www.mnh.si.edu/education/fieldtrip.html,20160121201246,found
history-content,National Museum of the American Indian,/history-content/national-resources/23584,history-content/national-resources/national-museum-of-the-american-indian-23584.md,http://www.nativenetworks.si.edu/eng/yellow/index.htm,"networks to help you research available Native American media.

Visit Indigenous Geography for a wide variety of Native American perspectives on the environment. The site also offers introductory lessons in multiculturalism and curriculum guides for each community presented.

Luckily, for teachers who are interested in visiting the museum in person, there are two locations—DC and New York City, with the archives at yet another site, Suitland, MD. School visits are welcome. If you are considering visiting the New York museum, consider arranging a cultural interpreter, to give a tour from a Native American perspective, or take a look at the upcoming student and teacher workshops.",CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20130911033431/http://nativenetworks.si.edu/eng/yellow/index.htm,20130911033431,found
history-content,National Oceanic and Atmospheric Administration,/history-content/national-resources/19200,history-content/national-resources/national-oceanic-and-atmospheric-administration-19200.md,http://www.history.noaa.gov/,National Oceanic and Atmospheric Administration (NOAA),CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,National Oceanic and Atmospheric Administration,/history-content/national-resources/19200,history-content/national-resources/national-oceanic-and-atmospheric-administration-19200.md,http://www.nhc.noaa.gov/HAW2/english/history.shtml,Hurricane History,404,HTTP 404,http://web.archive.org/web/20120406084104/http://www.nhc.noaa.gov/HAW2/english/history.shtml,20120406084104,found
history-content,National Park Service,/history-content/national-resources/19186,history-content/national-resources/national-park-service-19186.md,http://www.nps.gov/history/NR/twhp/,Teaching with Historic Places,404,HTTP 404,http://web.archive.org/web/20140712171503/http://www.nps.gov/history/nr/twhp/,20140712171503,found
history-content,National Park Service,/history-content/national-resources/19186,history-content/national-resources/national-park-service-19186.md,http://www.nps.gov/history/archeology/PUBLIC/teach.htm,Teacher Resources for Archaeology,404,HTTP 404,http://web.archive.org/web/20221013233554/http://www.nps.gov/history/archeology/PUBLIC/teach.htm,20221013233554,found
history-content,National Park Service,/history-content/national-resources/19186,history-content/national-resources/national-park-service-19186.md,http://www.nps.gov/history/nr/travel/index.htm,Discover Our Shared Heritage,404,HTTP 404,http://web.archive.org/web/20140712174556/http://www.nps.gov/history/nr/travel/index.htm,20140712174556,found
history-content,National Postal Museum,/history-content/national-resources/23457,history-content/national-resources/national-postal-museum-23457.md,http://www.postalmuseum.si.edu/exhibits/2_exhibits.html#online_exhibits,online exhibits,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20191015183733/https://postalmuseum.si.edu/exhibits/2_exhibits.html,20191015183733,found
history-content,National Postal Museum,/history-content/national-resources/23457,history-content/national-resources/national-postal-museum-23457.md,http://www.postalmuseum.si.edu/exhibits/2_exhibits.html,physical exhibits,CONN_ERROR,Connection failed (site may be down),,,not_archived
history-content,National Postal Museum,/history-content/national-resources/23457,history-content/national-resources/national-postal-museum-23457.md,http://www.postalmuseum.si.edu/museum/1d_month.html,Object of the Month,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20170316021959/https://postalmuseum.si.edu/museum/1d_month.html,20170316021959,found
history-content,National Postal Museum,/history-content/national-resources/23457,history-content/national-resources/national-postal-museum-23457.md,http://www.arago.si.edu/,online collections database,CONN_ERROR,Connection failed (site may be down),http://web.archive.org/web/20200521194836/https://arago.si.edu/,20200521194836,found
