section,page_title,page_url,source_file,link_url,link_text
history-content,"U.S. Naval Power, 1775-1815",/history-content/ask-a-historian/25036,history-content/ask-a-historian/us-naval-power-1775-1815-25036.md,http://books.google.com/books?id=H9iQaPTPYiEC&printsec=frontcover&dq=Six+Frigates:+The+Epic+History+of+the+Founding+of+the+U.S.+Navy&hl=en&src=bmrr&ei=pk4bTtGUNYbu0gGjjMGWBQ&sa=X&oi=book_result&ct=book-thumbnail&resnum=1&ved=0CCoQ6wEwAA#v=onepage&q&f=false,Six Frigates: The Epic History of the Founding of the U.S. Navy
history-content,Voting Rights and the 14th Amendment,/history-content/ask-a-historian/23652,history-content/ask-a-historian/voting-rights-and-the-14th-amendment-23652.md,http://arcweb.archives.gov/arc/action/BasicMultimediaSearchForm,National Archives and Records Administration
history-content,Voting Rights and the 14th Amendment,/history-content/ask-a-historian/23652,history-content/ask-a-historian/voting-rights-and-the-14th-amendment-23652.md,http://www.nwhp.org/,National Women's History Project
history-content,Voting Rights and the 14th Amendment,/history-content/ask-a-historian/23652,history-content/ask-a-historian/voting-rights-and-the-14th-amendment-23652.md,http://www.herstoryscrapbook.com/,HerStory Scrapbook
history-content,Who Earned a Medal for Cutting Costs by Starving Confederate Prisoners?,/history-content/ask-a-historian/20632,history-content/ask-a-historian/who-earned-a-medal-for-cutting-costs-by-starving-confederate-prisoners-20632.md,http://hdl.loc.gov/loc.pnp/cwpb.03953,http://hdl.loc.gov/loc.pnp/cwpb.03953
history-content,Who Invented the Telephone?,/history-content/ask-a-historian/22481,history-content/ask-a-historian/who-invented-the-telephone-22481.md,http://books.google.com/books?id=b7M5AnlZJYcC&dq=telephone+several+inventors&client=firefox-a&source=gbs_navlinks_s,The Telephone and Its Several Inventors: A History
history-content,Who Invented the Telephone?,/history-content/ask-a-historian/22481,history-content/ask-a-historian/who-invented-the-telephone-22481.md,http://books.google.com/books?id=KiJJ7Bp-xtcC&client=firefox-a&source=gbs_navlinks_s,The Telephone Patent Conspiracy of 1876: The Elisha Gray - Alexander Graham Bell Controversy and Its Many Players
history-content,Who Invented the Telephone?,/history-content/ask-a-historian/22481,history-content/ask-a-historian/who-invented-the-telephone-22481.md,http://books.google.com/books?id=I3RAPgAACAAJ&client=firefox-a&source=gbs_navlinks_s,The Telephone Gambit: Chasing Alexander Graham Bell's Secret
history-content,Who Invented the Telephone?,/history-content/ask-a-historian/22481,history-content/ask-a-historian/who-invented-the-telephone-22481.md,http://hdl.loc.gov/loc.pnp/ggbain.38272,"Helen of Many Glacier Hotel, June 25, 1925"
history-content,With or Without Slavery?,/history-content/ask-a-historian/23797,history-content/ask-a-historian/with-or-without-slavery-23797.md,http://www.territorialkansasonline.org/~imlskto/cgi-bin/index.php?SCREEN=show_document&document_id=103081&SCREEN_FROM=keyword&selected_keyword=Lecompton%20Constitution&startsearchat=5,Manuscript of the Lecompton Constitution
history-content,You Must Be This Old to Govern,/history-content/ask-a-historian/25655,history-content/ask-a-historian/you-must-be-this-old-to-govern-25655.md,http://www.senate.gov/artandhistory/history/common/briefing/Constitutional_Qualifications_Senators.htm,article
history-content,Causing the Civil War,/history-content/beyond-the-textbook/23912,history-content/beyond-the-textbook/causing-the-civil-war-23912.md,http://usinfo.org/enus/government/overview/22.html,"""House Divided"" speech"
history-content,Girls’ Labor and Leisure in the Progressive Era,/history-content/beyond-the-textbook/25750,history-content/beyond-the-textbook/girls-labor-and-leisure-in-the-progressive-era-25750.md,http://chnm.gmu.edu/cyh/,"*Children and Youth
  in History*"
history-content,Jim Crow Segregation: The Difficult and Anti-Democratic Work of White Supremacy,/history-content/beyond-the-textbook/24693,history-content/beyond-the-textbook/jim-crow-segregation-the-difficult-and-anti-democratic-work-of-white-supremacy-24693.md,http://www.uncpress.unc.edu/browse/book_detail?title_id=1637,"*Freedom''s Teacher:
  The Life of Septima Clark*"
history-content,Jim Crow Segregation: The Difficult and Anti-Democratic Work of White Supremacy,/history-content/beyond-the-textbook/24693,history-content/beyond-the-textbook/jim-crow-segregation-the-difficult-and-anti-democratic-work-of-white-supremacy-24693.md,http://docsouth.unc.edu/neh/singleton/menu.html,*Recollections of My Slavery Days*
history-content,Modern Civil Rights Movement,/history-content/beyond-the-textbook/24318,history-content/beyond-the-textbook/modern-civil-rights-movement-24318.md,http://www.amazon.com/Hands-Freedom-Plow-Personal-Accounts/dp/0252035577/ref=sr_1_1?ie=UTF8&s=books&qid=1288702572&sr=8-1,Hands on the Freedom Plow: Personal Accounts by Women in SNCC
history-content,Modern Civil Rights Movement,/history-content/beyond-the-textbook/24318,history-content/beyond-the-textbook/modern-civil-rights-movement-24318.md,http://www.radicalking.com/,"Dr. King: War, Peace, and Poverty"
history-content,Women's Reform Movement,/history-content/beyond-the-textbook/24124,history-content/beyond-the-textbook/womens-reform-movement-24124.md,http://books.google.com/books?id=2kXJaD4ps2cC&source=gbs_navlinks_s,*Woman in the Nineteenth Century*
history-content,Advisory Council on Historic Preservation,/history-content/national-resources/25298,history-content/national-resources/advisory-council-on-historic-preservation-25298.md,https://preservationyouthsummit.org/about,Youth & Historic Preservation
history-content,Advisory Council on Historic Preservation,/history-content/national-resources/25298,history-content/national-resources/advisory-council-on-historic-preservation-25298.md,https://gsn.nylc.org/clearinghouse,National Service-Learning Clearinghouse website
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://collections.anacostia.si.edu/code/eMuseum.asp?page=search_basic,collections search
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://anacostia.si.edu/exhibits/Online_Exhibitions/on_line_exhibitions.htm,online exhibits
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://anacostia.si.edu/Plummer/Plummer_Home.htm,Adam Francis Plummer
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://anacostia.si.edu/exhibits/Online_Exhibitions/speak_to_my_heart/start.htm,Speak to My Heart: Communities of Faith and Contemporary African American Life
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://anacostia.si.edu/exhibits/Online_Exhibitions/speak_to_my_heart/people.htm,oral history transcripts
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://anacostia.si.edu/Education/Tours_Groups.htm,group tour information
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://anacostia.si.edu/News_Events/Current_Programs.htm,current programs
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://www.sil.si.edu/libraries/anacostia/,library
history-content,Architect of the Capitol,/history-content/national-resources/23801,history-content/national-resources/architect-of-the-capitol-23801.md,http://www.aoc.gov/cc/architecture/index.cfm,architecture
history-content,Architect of the Capitol,/history-content/national-resources/23801,history-content/national-resources/architect-of-the-capitol-23801.md,http://www.aoc.gov/cc/art/index.cfm,art
history-content,Architect of the Capitol,/history-content/national-resources/23801,history-content/national-resources/architect-of-the-capitol-23801.md,http://www.aoc.gov/aoc/frequently-asked-questions.cfm,FAQs
history-content,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",/history-content/national-resources/22889,history-content/national-resources/bureau-of-alcohol-tobacco-firearms-and-explosives-22889.md,http://www.atf.gov/about/foia/,Reading Room
history-content,Bureau of Justice Statistics,/history-content/national-resources/23824,history-content/national-resources/bureau-of-justice-statistics-23824.md,http://bjs.ojp.usdoj.gov/index.cfm?ty=kfa,Key Facts
history-content,Bureau of Justice Statistics,/history-content/national-resources/23824,history-content/national-resources/bureau-of-justice-statistics-23824.md,http://bjs.ojp.usdoj.gov/index.cfm?ty=dca,data
history-content,Bureau of Justice Statistics,/history-content/national-resources/23824,history-content/national-resources/bureau-of-justice-statistics-23824.md,http://bjs.ojp.usdoj.gov/index.cfm?ty=pbaz,bureau's publications
history-content,Bureau of Labor Statistics,/history-content/national-resources/23800,history-content/national-resources/bureau-of-labor-statistics-23800.md,http://stats.bls.gov/spotlight/2009/thanksgiving/,Spotlight on Statistics
history-content,Bureau of Labor Statistics,/history-content/national-resources/23800,history-content/national-resources/bureau-of-labor-statistics-23800.md,http://stats.bls.gov/spotlight/2009/health_care/,Health Care
history-content,Bureau of Labor Statistics,/history-content/national-resources/23800,history-content/national-resources/bureau-of-labor-statistics-23800.md,http://stats.bls.gov/spotlight/2009/african_american_history/,African American History Month
history-content,Bureau of Labor Statistics,/history-content/national-resources/23800,history-content/national-resources/bureau-of-labor-statistics-23800.md,http://stats.bls.gov/spotlight/2008/older_workers/,Older Workers
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.bam.gov/index.html,children's page
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.cdc.gov/education/,education resource collection
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.cdc.gov/DiseasesConditions/,condition and disease overviews
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.bam.gov/sub_diseases/diseases_wnv_game.html,investigation of West Nile Virus
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.bam.gov/sub_diseases/diseases_sars.html,history of SARS
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://phil.cdc.gov/phil/home.asp,public health image library
history-content,Center for Disease Control and Prevention,/history-content/national-resources/22511,history-content/national-resources/center-for-disease-control-and-prevention-22511.md,http://www.cdc.gov/datastatistics/,data and statistics center
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/intelligence/index.html,Revolutionary War
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/additional-publications/civil-war/index.html,Civil War
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/oss/index.htm,Office of Strategic Services
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/additional-publications/corona-between-the-sun-and-the-earth/index.html,space reconnaissance
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/additional-publications/heroin-movement-worldwide/index.html,heroin use worldwide
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/center-for-the-study-of-intelligence/csi-publications/books-and-monographs/intelligence/letter.html,letter by George Washington
history-content,Central Intelligence Agency,/history-content/national-resources/22463,history-content/national-resources/central-intelligence-agency-22463.md,https://www.cia.gov/library/publications/the-world-factbook/index.html,*The World Factbook*
