section,subsection,page_title,page_url,source_file,total_links,live,dead_A,rebrand_probably_broken,rebrand_probably_fine,rebrand_needs_human,soft404_B,blocked_unknown,needs_human,bulk_delete_candidates,broken_with_wayback,broken_no_wayback,suggested_page_action
history-content,website-reviews,"Brief Timeline of American Literature, Music, and Movies",/history-content/website-reviews/23196,history-content/website-reviews/brief-timeline-of-american-literature-music-and-movies-23196.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Brittingham Family Lantern Slide Collection,/history-content/website-reviews/22723,history-content/website-reviews/brittingham-family-lantern-slide-collection-22723.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Brooklyn Daily Eagle Online (1841-1902),/history-content/website-reviews/23063,history-content/website-reviews/brooklyn-daily-eagle-online-1841-1902-23063.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Brooklyn in the Civil War,/history-content/website-reviews/22740,history-content/website-reviews/brooklyn-in-the-civil-war-22740.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Brooklyn's Eighteenth-Century Lott House,/history-content/website-reviews/23177,history-content/website-reviews/brooklyns-eighteenth-century-lott-house-23177.md,2,1,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Brown v. Board of Education,/history-content/website-reviews/14628,history-content/website-reviews/brown-v-board-of-education-14628.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Brown v. Board of Education 50th Anniversary Digital Archive,/history-content/website-reviews/23007,history-content/website-reviews/brown-v-board-of-education-50th-anniversary-digital-archive-23007.md,2,0,2,0,0,0,0,0,0,0,0,2,delete-page-candidate
history-content,website-reviews,"Buckaroos in Paradise: Ranching Culture in Northern Nevada, 1945-1982",/history-content/website-reviews/22795,history-content/website-reviews/buckaroos-in-paradise-ranching-culture-in-northern-nevada-1945-1982-22795.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Built in America: Historic American Buildings Survey and Engineering,/history-content/website-reviews/14782,history-content/website-reviews/built-in-america-historic-american-buildings-survey-and-engineering-14782.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Business Plan Archive,/history-content/website-reviews/14780,history-content/website-reviews/business-plan-archive-14780.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,"By Popular Demand: Portraits of the Presidents and First Ladies, 1789-Present",/history-content/website-reviews/22849,history-content/website-reviews/by-popular-demand-portraits-of-the-presidents-and-first-ladies-1789-present-22849.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"By Popular Demand: ""Votes for Women"" Suffrage Pictures, 1850-1920",/history-content/website-reviews/22814,history-content/website-reviews/by-popular-demand-votes-for-women-suffrage-pictures-1850-1920-22814.md,2,1,1,0,0,0,0,0,0,1,1,0,salvage-wayback
history-content,website-reviews,"California as I Saw It: First-Person Narratives of California, 1849-1900",/history-content/website-reviews/14660,history-content/website-reviews/california-as-i-saw-it-first-person-narratives-of-california-1849-1900-14660.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,California Gold: Northern California Folk Music from the Thirties,/history-content/website-reviews/22588,history-content/website-reviews/california-gold-northern-california-folk-music-from-the-thirties-22588.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Calvin Coolidge, 30th President of the United States",/history-content/website-reviews/23255,history-content/website-reviews/calvin-coolidge-30th-president-of-the-united-states-23255.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Camping With the Sioux—Fieldwork Diary of Alice Cunningham Fletcher,/history-content/website-reviews/23102,history-content/website-reviews/camping-with-the-siouxfieldwork-diary-of-alice-cunningham-fletcher-23102.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,"Centennial Exhibition, Philadelphia 1876",/history-content/website-reviews/14843,history-content/website-reviews/centennial-exhibition-philadelphia-1876-14843.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Center for the Study of the American South,/history-content/website-reviews/22860,history-content/website-reviews/center-for-the-study-of-the-american-south-22860.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Center for the Study of Upper Midwestern Culture,/history-content/website-reviews/24156,history-content/website-reviews/center-for-the-study-of-upper-midwestern-culture-24156.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Center for Working-Class Studies,/history-content/website-reviews/22804,history-content/website-reviews/center-for-working-class-studies-22804.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,"Century of Lawmaking: Congressional Documents and Debates, 1774-1873",/history-content/website-reviews/14733,history-content/website-reviews/century-of-lawmaking-congressional-documents-and-debates-1774-1873-14733.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Charles H. Templeton Sheet Music Collection,/history-content/website-reviews/23265,history-content/website-reviews/charles-h-templeton-sheet-music-collection-23265.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Chicago Imagebase,/history-content/website-reviews/22852,history-content/website-reviews/chicago-imagebase-22852.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Chicano/a Movement in Washington State History Project,/history-content/website-reviews/24033,history-content/website-reviews/chicanoa-movement-in-washington-state-history-project-24033.md,6,5,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Chickasaw Historical Research Page,/history-content/website-reviews/22829,history-content/website-reviews/chickasaw-historical-research-page-22829.md,2,0,0,0,1,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Children and Youth in History,/history-content/website-reviews/24584,history-content/website-reviews/children-and-youth-in-history-24584.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Children in Urban America: A Digital Archive,/history-content/website-reviews/22745,history-content/website-reviews/children-in-urban-america-a-digital-archive-22745.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Children's Lives at Colonial London Town,/history-content/website-reviews/25789,history-content/website-reviews/childrens-lives-at-colonial-london-town-25789.md,2,0,1,0,0,0,0,0,1,0,0,1,delete-page-candidate
history-content,website-reviews,"China and the United States: From Hostility to Engagement, 1960-1998",/history-content/website-reviews/23234,history-content/website-reviews/china-and-the-united-states-from-hostility-to-engagement-1960-1998-23234.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Chronicling America: Historic American Newspapers,/history-content/website-reviews/22714,history-content/website-reviews/chronicling-america-historic-american-newspapers-22714.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,CIA and the Vietnam Policy Makers: Three Episodes 1962-1968,/history-content/website-reviews/23309,history-content/website-reviews/cia-and-the-vietnam-policy-makers-three-episodes-1962-1968-23309.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,CIA Electronic Reading Room,/history-content/website-reviews/14700,history-content/website-reviews/cia-electronic-reading-room-14700.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Civil Rights in Mississippi Digital Archive,/history-content/website-reviews/14618,history-content/website-reviews/civil-rights-in-mississippi-digital-archive-14618.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Civil War in Art,/history-content/website-reviews/25586,history-content/website-reviews/civil-war-in-art-25586.md,6,0,0,0,0,0,0,0,6,0,0,0,fix-links-only
history-content,website-reviews,Civil War Letters of Galutia York,/history-content/website-reviews/22767,history-content/website-reviews/civil-war-letters-of-galutia-york-22767.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Civil War Letters of the Christie Family,/history-content/website-reviews/23148,history-content/website-reviews/civil-war-letters-of-the-christie-family-23148.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Civil War Maps,/history-content/website-reviews/23395,history-content/website-reviews/civil-war-maps-23395.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Civil War Treasures from the New York Historical Society,/history-content/website-reviews/14821,history-content/website-reviews/civil-war-treasures-from-the-new-york-historical-society-14821.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Civil War Women,/history-content/website-reviews/22747,history-content/website-reviews/civil-war-women-22747.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Civilian Public Service Story,/history-content/website-reviews/25371,history-content/website-reviews/civilian-public-service-story-25371.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Clash of Cultures in the 1910s and 1920s,/history-content/website-reviews/14760,history-content/website-reviews/clash-of-cultures-in-the-1910s-and-1920s-14760.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Cleveland Digital Library,/history-content/website-reviews/23263,history-content/website-reviews/cleveland-digital-library-23263.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Club Kaycee, Golden Age of Kansas City Jazz",/history-content/website-reviews/23037,history-content/website-reviews/club-kaycee-golden-age-of-kansas-city-jazz-23037.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Coal Mining in the Gilded Age and Progressive Era,/history-content/website-reviews/22877,history-content/website-reviews/coal-mining-in-the-gilded-age-and-progressive-era-22877.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,"Colonial Connecticut Records, 1636-1776",/history-content/website-reviews/14730,history-content/website-reviews/colonial-connecticut-records-1636-1776-14730.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Colonial House,/history-content/website-reviews/22993,history-content/website-reviews/colonial-house-22993.md,1,0,0,0,0,1,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Colonial Williamsburg,/history-content/website-reviews/23268,history-content/website-reviews/colonial-williamsburg-23268.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Columbia River Basin Ethnic History Archive,/history-content/website-reviews/22735,history-content/website-reviews/columbia-river-basin-ethnic-history-archive-22735.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Coming of Age in the Twentieth Century, Stories from Minnesota and Beyond",/history-content/website-reviews/22654,history-content/website-reviews/coming-of-age-in-the-twentieth-century-stories-from-minnesota-and-beyond-22654.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Common-Place: The Interactive Journal of Early American Life,/history-content/website-reviews/23067,history-content/website-reviews/common-place-the-interactive-journal-of-early-american-life-23067.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Communism in Washington State--History and Memory Project,/history-content/website-reviews/23256,history-content/website-reviews/communism-in-washington-state-history-and-memory-project-23256.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Connecticut Historical Society,/history-content/website-reviews/22586,history-content/website-reviews/connecticut-historical-society-22586.md,3,2,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
